Authority values
38940: 0.00496043
39120: 0.011352
39122: 0.00322521
39173: 0.011065
39206: 0.0190248
39316: 0.00741026
39343: 0.00275625
39383: 0.000448416
39388: 0.0106711
39431: 0.00557321
39448: 0.00106474
39470: 0.00567987
39570: 0.00397714
39616: 0.00239042
39623: 0.000957614
39657: 0.00270541
39675: 0.000912697
39751: 0.0023315
39777: 0.00348481
39789: 0.00105762
39848: 0.00249473
39862: 0.0041648
40203: 0.00495343
40353: 0.00180402
40386: 0.000746392
40410: 0.00221469
40412: 0.00412128
40419: 0.00075574
40455: 0.00531521
40469: 0.00403745
40479: 0.000321086
40498: 0.00376596
40594: 0.000973485
40642: 0.00573686
40735: 0.00111336
40760: 0.00152115
40762: 0.000902723
40786: 0.00232716
40876: 0.000252942
40909: 0.00773193
40914: 0.00317256
41003: 0.00103758
41026: 0.000821441
41118: 0.00108638
41154: 0.00863444
41155: 0.0180783
41172: 0.000415864
41207: 0.000710516
41215: 0.000819129
41268: 0.000836561
41285: 0.00322348
41367: 0.00220863
41377: 0.00139453
41389: 0.00469482
41415: 0.00111938
41564: 0.00255831
41578: 0.00116587
41660: 0.00234002
41690: 0.000200768
41698: 0.00172213
41756: 0.00111
41783: 0.0013242
41784: 0.000582922
41805: 0.00204099
41831: 0.00546625
41863: 0.000760705
41887: 0.000880772
41943: 0.000653993
41993: 0.00057589
42010: 0.00635586
42034: 0.00499866
42091: 0.000530675
42116: 0.0228669
42196: 0.00456426
42314: 0.00351471
42317: 0.00309974
42363: 0.000703476
42418: 0.00452457
42581: 0.00179073
42603: 0.000287543
42707: 0.0041575
42737: 0.00727221
42765: 0.000177192
42783: 0.000523249
42806: 0.00346958
42869: 0.00119694
42870: 0.00359602
42953: 0.014845
42969: 0.00133403
43026: 0.00499479
43245: 0.00890989
43261: 0.00086975
43308: 0.000642266
43336: 0.00363635
43356: 0.00116729
43377: 0.000174008
43427: 0.00710726
43444: 0.00164533
43460: 0.00557733
43461: 0.00169889
43473: 0.00338973
43505: 0.00246646
43596: 0.000745169
43613: 0.0031649
43675: 0.00382767
43782: 0.0029371
43923: 0.00412094
43941: 0.0108421
43982: 0.000741299
43989: 0.00377997
43994: 0.00183828
44125: 0.0094713
44191: 0.00582065
44193: 0.00110001
44203: 0.00276304
44272: 0.00237453
44421: 0.0260827
44466: 0.0102378
44552: 0.00119726
44667: 0.00340148
44680: 0.000742877
44706: 0.00823835
44723: 0.00417038
44743: 0.00439137
44768: 0.00333146
44883: 0.00136371
44899: 0.00289045
44940: 0.0369697
44949: 0.000900823
45134: 0.000479519
45139: 0.00704462
45146: 0.00730227
45178: 0.00644664
45280: 0.00304561
45311: 0.00234717
45342: 0.00422705
45420: 0.0252121
45470: 0.0132675
45547: 0.0129986
45599: 0.000821974
45631: 0.00133629
45640: 0.00312977
45781: 0.00132417
45794: 0.000366965
45832: 0.000437264
45871: 0.00698611
45967: 0.00377943
46003: 0.00175088
46015: 0.000262637
46016: 0.00173158
46038: 0.00392287
46149: 0.000611905
46159: 0.00243381
46160: 0.00144766
46178: 0.000120676
46210: 0.00128651
46252: 0.0124879
46254: 0.0052842
46394: 0.00452262
46595: 0.00134043
46621: 0.00398486
46638: 0.00165575
46683: 0.00143279
46688: 0.0126428
46693: 0.00258561
46760: 0.00216947
46946: 0.0124151
47063: 0.00803356
47074: 0.0309926
47086: 0.00487808
47353: 0.000799503
47361: 0.00901268
47420: 0.00188245
47474: 0.00271832
47477: 0.00138197
47487: 0.000821652
47502: 0.000437642
47562: 0.013875
47660: 0.00265893
47665: 0.000873919
47737: 0.0121408
47768: 0.0120175
47905: 0.00505864
47948: 0.00256215
47967: 0.0055588
48042: 0.00070445
48093: 0.00796961
48218: 0.00366847
48261: 0.00426226
48334: 0.000880448
48375: 0.000422882
48423: 0.00302759
48442: 0.00238402
48518: 0.0356128
48581: 0.000413259
48607: 0.00339927
48694: 0.00157738
48767: 0.0144275
48916: 0.000593462
48991: 0.00375562
48997: 0.0102721
49031: 0.00677049
49121: 0.0134752
49241: 0.0039131
49249: 0.00214301
49400: 0.000226248
49420: 0.00524739
49451: 0.00217409
49526: 0.000419454
49547: 0.00416667
49609: 0.00296954
49696: 0.00172256
49719: 0.00930823
49728: 0.0344417
49796: 0.00324641
49860: 0.00126773
49871: 0.00532273
50100: 0.00418237
50225: 0.00380358
50460: 0.00143037
50519: 0.00305388
50548: 0.0076205
50585: 0.0250669
50588: 0.00184507
50711: 0.00400363
50807: 0.00519045
50960: 0.000905618
51017: 0.000621926
51079: 0.000847573
51153: 0.00924821
51155: 0.00288914
51231: 0.00288619
51252: 0.00320531
51278: 0.00317117
51346: 0.00517416
51462: 0.00211456
51499: 0.00658936
51510: 0.00597903
51522: 0.000639364
51641: 0.00402731
51746: 0.0125068
51791: 0.000304925
51852: 0.000617964
51853: 0.000500368
51885: 0.00860862
51913: 0.00943072
51947: 0.00158414
51983: 0.00886149
52029: 0.0075881
52031: 0.0151097
52103: 0.00182231
52108: 0.00272565
52227: 0.00126151
52263: 0.0017728
52272: 0.00655158
52313: 0.00442899
52452: 0.00319916
52491: 0.000287294
52563: 0.0164257
52626: 0.00848268
52634: 0.00148891
52648: 0.00526147
52707: 0.00336254
52780: 0.00533853
52842: 0.00388681
52888: 0.00863266
52944: 0.00415214
52989: 0.00103598
53039: 0.00275636
53045: 0.00822227
53053: 0.00418022
53085: 0.00186756
53114: 0.00309128
53130: 0.00352791
53289: 0.00984801
53343: 0.00491024
53395: 0.000569274
53445: 0.0070444
53446: 0.0141441
53509: 0.00558011
53667: 0.00195904
53682: 0.00427325
53716: 0.00362077
53753: 0.000419407
53762: 0.00304064
53831: 0.00546393
53838: 0.00815201
53842: 0.00893507
53846: 0.0112794
53847: 0.00398266
53848: 0.00347652
53849: 0.0156567
53974: 0.00140511
54060: 0.00467925
54116: 0.00179026
54162: 0.000989277
54172: 0.00251692
54253: 0.00567039
54300: 0.00141211
54314: 0.00723725
54416: 0.00542941
54488: 0.00137601
54496: 0.00194516
54621: 0.000386279
54695: 0.00365246
54764: 0.00325718
55033: 0.00215731
55079: 0.00712735
55130: 0.00316555
55174: 0.00218986
55205: 0.00334918
55246: 0.00272045
55292: 0.00213217
55325: 0.00150967
55336: 0.000806646
55359: 0.00360338
55365: 0.00330516
55387: 0.00302865
55432: 0.00516803
55452: 0.000121781
55483: 0.00409474
55552: 0.000525001
55890: 0.0059423
55933: 0.00945029
55942: 0.00271119
55959: 0.00280221
55974: 0.0264855
55999: 0.000403049
56106: 0.00347305
56126: 0.00044117
56231: 0.0100004
56284: 0.0019294
56285: 0.00552752
56355: 0.00568677
56472: 0.00246551
56478: 0.000822342
56509: 0.00239986
56615: 0.0118199
56667: 0.00781256
56891: 0.00195353
56892: 0.00150186
56938: 0.0058713
56978: 0.00469317
57068: 0.0036186
57180: 0.00325711
57183: 0.00240344
57505: 0.00077641
57572: 0.00208533
57627: 0.0030859
57631: 0.00640821
57654: 0.0110385
57707: 0.00455477
57708: 0.00173358
57765: 0.00424091
57848: 0.00192453
57898: 0.00376234
57974: 0.00775292
57980: 0.00424907
57985: 0.00501166
57993: 0.00297434
58009: 0.00808203
58088: 0.00310506
58089: 0.010111
58171: 0.00514653
58221: 0.00399967
58222: 0.00727411
58243: 0.00257445
58246: 0.000291629
58299: 0.00199308
58407: 0.000462154
58422: 0.00811312
58499: 0.00159263
58568: 0.0124947
58606: 0.00421194
58647: 0.00124211
58666: 0.00580177
58790: 0.00404564
58812: 0.0038519
58893: 0.00765498
58928: 0.00104448
59051: 0.0132277
59211: 0.000689564
59222: 0.0025837
59251: 0.00319138
59441: 0.00220349
59653: 0.0110015
59703: 0.0176624
59755: 0.0113818
59868: 0.00430773
59959: 0.000322046
60023: 0.000108077
60067: 0.000616261
60087: 0.00133368
60108: 0.00100375
60288: 0.000792124
60340: 0.00187295
60408: 0.00160215
60538: 0.000810487
60545: 0.000487098
60600: 0.00207296
60706: 0.0108178
60727: 0.00384545
60816: 0.000833082
60883: 0.000102528
60891: 0.00127605
60903: 0.00382654
60904: 0.00457411
60921: 0.00465899
60931: 0.000177974
60980: 0.00213114
61012: 0.00199156
61015: 0.00068093
61026: 0.0028407
61028: 0.00132297
61069: 0.000635238
61116: 0.00632052
61164: 0.00464396
61188: 0.00946369
61366: 0.00050719
61398: 0.00755686
61479: 0.0029577
61536: 0.000707567
61565: 0.00478368
61616: 0.00252719
61619: 0.0015025
61625: 0.000391048
61629: 0.00430435
61692: 0.00641583
62027: 0.019696
62028: 0.0376197
62107: 0.00616609
62270: 0.000481612
62304: 0.00257263
62317: 0.00432639
62405: 0.000409121
62517: 0.00451171
62893: 0.00148046
63032: 0.00620252
63121: 0.00262873
63220: 0.0043533
63239: 0.0019558
63285: 0.00259343
63316: 0.00623075
63376: 0.00371416
63739: 0.00132269
63753: 0.00621264
63966: 0.000734468
63973: 0.0474823
64077: 0.00116149
64100: 0.00069735
64105: 0.00670002
64277: 0.000169697
64308: 0.00400861
64437: 0.00425525
64454: 0.00137791
64646: 0.0257441
64878: 0.00387802
64915: 0.000262637
65140: 0.00337953
65184: 0.00450805
65350: 0.000612538
65355: 0.000264314
65411: 0.0184536
65433: 0.00544707
65456: 0.00330813
65463: 0.00368196
65469: 0.00138679
65559: 0.000284174
65585: 0.0164841
65635: 0.00047184
65758: 0.00199928
65767: 0.0172343
65827: 0.000543139
65828: 0.00799603
65880: 0.00177941
65886: 0.0102818
66002: 0.0010717
66014: 0.00139772
66107: 0.00281323
66269: 0.000405557
66313: 0.00166395
66540: 0.0218333
66785: 0.00269902
66936: 0.00828755
66956: 0.00415184
66986: 0.00438952
67030: 0.00259852
67031: 0.000282314
67153: 0.000415864
67233: 0.00152329
67312: 0.00370937
67538: 0.00246597
67679: 0.000300082
67718: 0.0019551
67801: 0.00483124
67802: 0.00113317
67875: 0.00183906
68110: 0.00568988
68115: 0.00498612
68227: 0.0117307
68510: 0.00466742
68721: 0.000685504
68736: 0.0115231
68761: 0.00838742
68836: 0.00321105
68911: 0.000957614
68969: 0.00157738
69086: 0.000652352
69166: 0.00160991
69170: 0.00589414
69222: 0.00561326
69328: 0.025763
69346: 0.00129492
69481: 0.0029247
69488: 0.000227461
69553: 0.00125906
69609: 0.000635618
69790: 0.00463625
69805: 0.0161326
69894: 0.0225921
70061: 0.00300445
70075: 0.00514662
70128: 0.00552105
70209: 0.00126204
70243: 0.00100221
70510: 0.00648316
70525: 0.00488704
70566: 0.00177969
70667: 0.00469804
70740: 0.000957614
70760: 0.00924454
70904: 0.00305285
70983: 0.0030649
71107: 0.0096846
71236: 0.00622287
71432: 0.00727417
71589: 0.00538214
71619: 0.00281856
71802: 0.0148713
71925: 0.00254681
71966: 0.00104078
71996: 0.0178223
72038: 0.0269678
72128: 0.00334748
72446: 0.01087
72595: 0.00315412
72718: 0.00464267
72758: 0.0047871
72907: 0.000413259
73041: 0.00650052
73105: 0.00754994
73107: 0.00220033
73133: 0.00214806
73199: 0.0309977
73209: 0.00319867
73241: 0.000702424
73262: 0.00268776
73333: 0.00185391
74161: 0.00233879
74255: 0.00373473
74384: 0.00362125
74387: 0.000601041
74730: 0.00350902
74784: 0.00210726
74800: 0.000252942
74962: 0.000710264
75004: 0.00155774
75025: 0.00333294
75129: 0.00429436
75179: 0.000833082
75358: 0.00664748
75433: 0.0179039
75458: 0.0131029
75887: 0.0043128
76131: 0.00515457
76264: 0.0034944
76656: 0.00193225
76894: 0.00101823
76972: 0.0556142
77118: 0.00639505
77173: 0.00136743
77180: 0.00104505
77229: 0.00430161
77245: 0.00102968
77252: 0.00412531
77254: 0.00153636
77260: 0.00196579
77538: 0.000529557
77547: 0.00395849
77549: 0.00973572
77664: 0.00501783
77743: 0.00450124
77761: 0.00300101
77784: 0.00523434
77795: 0.0171024
77808: 0.00426349
77815: 0.00126231
77826: 0.00141718
77882: 0.00028361
77887: 0.00164051
77933: 0.00128323
77934: 0.000523249
78066: 0.00109756
78239: 0.00317826
78300: 0.00218508
78716: 0.00197697
78969: 0.00559602
79007: 0.000833082
79448: 0.00462297
79766: 0.000851575
80103: 0.00722929
80150: 0.00135978
80315: 0.000297762
80393: 0.00126045
80472: 0.00699726
80733: 0.01856
80750: 0.000200768
80765: 0.00224257
80872: 0.00227378
80980: 0.00111611
81193: 0.0156827
81222: 0.00163391
81223: 0.000649271
81297: 0.0036057
81450: 0.00101991
81601: 0.00685984
81620: 0.00219186
81643: 0.00172096
81726: 0.00183596
81808: 0.000348078
81926: 0.00187781
82026: 0.000575549
82208: 0.000559819
82357: 0.000635618
82759: 0.00359724
82898: 0.006602
82928: 0.00294203
82930: 0.00203395
83045: 0.00737487
83060: 0.00723453
83220: 0.00427993
83312: 0.00174932
83368: 0.00730974
83391: 0.00337705
83392: 0.00411701
83393: 0.00527509
83467: 0.000686308
83469: 0.00153245
83499: 0.00187663
83688: 0.0021236
83870: 0.00324929
84031: 0.00296986
84404: 0.00391083
84504: 0.0013959
84515: 0.000473453
84777: 0.00343796
84784: 0.00103272
85232: 0.00483335
85423: 0.0110564
85424: 0.00488619
85427: 0.00247881
85468: 0.00149373
86124: 0.00393436
86368: 0.0010787
86584: 0.000415864
86606: 0.000448416
86652: 0.0026723
86654: 0.00070669
86664: 0.00363847
86772: 0.00652785
86787: 0.000396161
86801: 3.1352e-05
86877: 0.00096459
87019: 0.00131653
87021: 0.00127333
87075: 0.000728219
87144: 0.00142545
87231: 0.00473719
87273: 0.0015186
87606: 0.00106439
88369: 0.00139083
88379: 0.00304589
88392: 0.00419727
88444: 0.000232168
88572: 0.00705718
88611: 0.000376335
88785: 0.000276211
88885: 0.00669651
89313: 0.00187054
89321: 0.000691726
89480: 8.17542e-05
89530: 0.00467372
89656: 0.00115238
89769: 0.00213038
89791: 0.00480211
89847: 0.0264844
89989: 0.00217088
90451: 0.0173207
90889: 0.000468287
91155: 0.00192696
91188: 0.000502528
91363: 0.00254646
91988: 0.000572376
92171: 0.00794027
92377: 0.00254766
92389: 0.000127896
92413: 0.00311639
92514: 0.000425078
92682: 0.00291534
92691: 0.00251187
93090: 0.00036518
93442: 0.00238695
93489: 0.00887028
93497: 0.00964439
93500: 0.00442794
93766: 0.000533836
94139: 2.40049e-05
94240: 0.00405226
94298: 0.00059336
94385: 0.00218921
94392: 0.00250543
94623: 0.00124594
95171: 0.00492374
95363: 0.00886668
95405: 0.00448305
95815: 0.00143274
95953: 0.000649204
96791: 0.00079254
97218: 0.00319786
97851: 0.00217527
98032: 0.00146843
98356: 0.00320641
98566: 0.000287978
98616: 0.00342842
98680: 0.00343354
98681: 0.00122773
99442: 0.00184519
99824: 0.000582922
100023: 0.00330521
100040: 0.00104386
100097: 0.00143023
100248: 0.0142863
100417: 0.00245325
100468: 0.000916434
100563: 0.00776424
100582: 0.00863147
100597: 0.00484583
100623: 0.0025708
100681: 0.0333855
100791: 0.00141804
100796: 0.00793209
100821: 0.000831354
100899: 0.000551549
100926: 0.00317447
101359: 0.00168748
101406: 0.0042511
101407: 0.000660477
101684: 0.00246327
101733: 0.00355227
101867: 0.00824805
101941: 0.00191707
102024: 0.00655677
102075: 0.00237979
102146: 0.000957614
102221: 0.000254065
102338: 0.00352711
102490: 0.0167287
102797: 0.00223219
102910: 0.00209363
103191: 0.00746422
103310: 0.00335364
103768: 0.00193125
103774: 0.00193225
103791: 0.0021508
103894: 0.00249374
103896: 0.00489667
104140: 0.00131563
104371: 0.000251579
104442: 0.000760557
104537: 0.00891768
104854: 0.000645156
105219: 0.00625132
105222: 0.00585185
105776: 0.00156525
105868: 0.000435883
105906: 0.00248561
106346: 0.00119485
106421: 0.00558354
106539: 0.00428001
106659: 0.00266476
106674: 0.000368557
107334: 0.00243728
107433: 0.000448416
107527: 0.000612996
107733: 0.00116068
107735: 0.000851575
107783: 0.00205758
107794: 0.000654831
107821: 0.00103871
107827: 0.00117228
107842: 0.000448416
107963: 0.000448416
108037: 0.000448416
108104: 0.000287543
108107: 0.00132321
108120: 0.00314377
108127: 0.00232345
108145: 0.00104164
108151: 0.00532152
108161: 0.00499397
108163: 0.00588079
108167: 0.0034084
108240: 0.00122282
108257: 0.00238619
108337: 0.000448416
108342: 0.000325183
108924: 0.000299132
108956: 0.0498291
109569: 0.00103236
109963: 0.00154625
110280: 0.00172303
110940: 0.00040655
111051: 0.00190617
111475: 0.000623541
112082: 0.00107267
112631: 0.00203007
113189: 0.0029976
113422: 0.0128714
113558: 0.00446802
113565: 0.00286922
113604: 0.0113548
113650: 0.00115558
114519: 0.000792825
114549: 0.00183022
114655: 0.000571511
116673: 0.000178271
118450: 0.00465375
119887: 0.000949272
120181: 0.00120244
120221: 0.000528243
121460: 0.000767952
123705: 0.000615592
124358: 0.000950779
124408: 0.000964517
124468: 0.00217024
124490: 0.0030192
125293: 0.014418
125315: 0.00442898
126506: 0.00044117
126721: 0.00769993
127759: 0.000633066
129120: 0.000178271
129648: 0.000304906
130495: 0.0122984
130715: 0.000211104
133699: 0.00138557
133996: 0.000415864
134312: 0.00128184
135976: 0.00648867
136320: 0.00081619
136566: 0.0237572
136688: 0.00157738
137154: 0.0044407
137174: 0.00066835
137589: 0.000658569
138268: 0.0016818
139069: 0.000448416
140362: 0.00124194
140618: 0.00045622
140624: 0.0102557
140711: 0.000526334
140989: 0.00178946
141010: 0.00442678
141011: 0.00511802
141624: 0.00157738
141831: 0.000886158
141988: 0.00208385
142030: 0.00129934
142049: 0.0020847
142058: 0.0015589
142314: 0.00105334
142443: 0.000957614
142464: 0.000390008
142552: 0.000961863
142554: 0.00116258
142927: 0.00233636
143186: 0.00332247
143270: 0.00128078
143417: 0.000362658
143518: 0.0151838
143596: 0.00123843
143675: 0.000159587
143752: 0.00318683
143840: 0.000650488
143904: 0.00157738
143932: 0.000597242
144040: 0.000197542
144233: 0.00174993
144372: 0.00118878
144553: 0.000415864
144598: 0.00396383
144633: 0.00334711
144674: 0.000713976
144947: 0.00240314
145043: 0.000720295
145166: 0.00881324
145371: 0.000218654
145381: 0.000746016
145478: 0.00448302
145479: 0.00083855
145480: 0.00380516
145550: 0.000205413
145591: 0.000456117
145630: 0.00184063
145813: 0.00347714
145908: 0.00186841
146092: 0.00191291
146145: 0.0016488
146296: 0.00381405
146336: 0.000304906
146606: 0.00198576
146695: 0.000177192
146699: 0.00203266
146721: 0.000948371
146839: 0.00220497
146854: 0.000946754
146902: 0.0062833
146977: 0.00693449
146995: 0.00478175
147000: 0.00130145
147128: 0.0032966
147184: 0.0106194
147292: 0.00131893
147375: 0.00243211
147429: 0.000957614
147575: 0.0462034
147675: 0.00308938
147943: 0.00284446
148228: 0.000706004
148285: 0.0152551
148576: 0.0111461
148690: 0.00288794
148906: 0.000264854
148956: 0.00430969
149077: 0.00196162
149104: 0.00381976
149131: 0.00165712
149225: 0.00320156
149245: 0.00316045
149349: 0.00318443
149426: 0.00149869
149755: 0.00363894
149875: 0.00165712
149927: 0.00053259
150200: 0.00358859
150927: 0.00215679
151222: 0.00162664
151267: 0.0036919
151486: 0.0603712
151488: 0.00218557
151490: 0.000306598
151799: 0.0151334
151916: 0.00215236
151921: 0.00556101
151976: 0.00107143
152059: 0.000700844
152171: 0.00139647
152256: 0.021667
152420: 0.000478049
152560: 0.00703895
152783: 0.000415864
152835: 0.00152343
152949: 0.00151726
153067: 0.0121181
153473: 0.00460439
153850: 0.00414288
153863: 0.00507412
153977: 0.000503911
153995: 0.000395676
154105: 0.00157738
154164: 0.000531007
154450: 0.00605058
154698: 0.00147752
154707: 1.04895e-169
154711: 0.011552
155443: 0.00101354
155558: 0.000458896
155653: 0.00734343
155698: 0.000899409
155747: 0.00412761
155835: 0.000356497
155869: 5.15066e-05
156101: 0.00428493
156166: 0.00329231
156282: 0.0025458
156423: 0.000728354
156486: 0.00157738
156609: 0.00254314
156799: 0.000957614
157095: 0.0991614
157105: 0.00143927
157279: 0.00189661
157447: 0.00162415
157497: 0.000479596
157935: 0.00157955
158019: 0.0239938
158062: 0.000349613
158363: 0.000341173
158382: 0.00168356
158384: 0.00302996
158442: 0.00102948
158466: 0.00130791
158499: 0.00277899
158555: 0.00123627
158772: 0.00252218
159081: 0.000130101
159601: 0.00550807
159846: 0.0138214
160073: 0.006852
160126: 0.00315104
160206: 0.0169816
160227: 0.00129333
160286: 0.00246513
160332: 0.000686434
160431: 0.00529661
160466: 0.00329101
160507: 0.00216939
160512: 0.00860366
160527: 0.000678857
160557: 0.00162935
160663: 0.000334038
160949: 0.00293041
161316: 0.00155648
161515: 0.00411175
161535: 0.0127875
161588: 0.00461433
161778: 0.0047809
162200: 0.000443536
162281: 0.00476075
162292: 0.00315967
162300: 0.00151648
162310: 0.000534888
162374: 0.00929873
162449: 0.00177237
162469: 0.00414087
162790: 0.00681549
162875: 0.00157738
162971: 0.00598923
163011: 0.000774133
163063: 0.00280286
163222: 0.00118133
163273: 0.0198861
163837: 0.00281919
163879: 0.00204016
163955: 0.0100664
164051: 0.000462154
164212: 0.000431727
164455: 0.00236008
164460: 0.00145389
164641: 0.000462154
165008: 0.000643042
165111: 0.000513855
165228: 0.00338196
165237: 0.00328607
165296: 0.00225112
165302: 0.00610676
165386: 0.00162958
165451: 0.00392993
165539: 0.00131449
165705: 0.00318574
165858: 0.000958529
165886: 0.00403572
166110: 0.000262506
166395: 0.00217822
166428: 0.00210706
166789: 0.000644583
166868: 0.00138654
166886: 0.000513855
167079: 0.0374214
167231: 0.00045604
167288: 0.00157738
167411: 0.00280675
167583: 0.00216004
167599: 0.00136332
167752: 0.000771328
167999: 0.00392343
168023: 0.00118761
168244: 0.00228367
168339: 0.00157738
168404: 0.00159649
168431: 1.39709e-05
168432: 0.00721286
168441: 0.0055351
168464: 0.0042019
168552: 0.000527073
168632: 0.009319
168701: 0.00101644
168890: 0.00235134
169180: 0.00259055
169191: 0.000955747
169366: 0.0104813
169376: 0.000880558
169540: 0.00472354
170021: 0.000657918
170318: 0.00906256
170326: 0.00912891
170406: 0.00187037
170491: 0.00318599
170508: 0.000560103
170629: 0.0103333
170644: 0.00135288
170662: 0.00118721
170691: 0.0362139
170870: 0.000936234
170954: 0.00322163
